"","Unique.Key","Created.Date","Closed.Date","Agency","Complaint.Type","Descriptor","Incident.Zip","Borough","Latitude","Longitude","Created.Date2","Day","Month","Year"
"123",29668340,"01/08/2015 10:38:52 PM","03/25/2015 11:10:37 AM","TLC","Taxi Complaint","Driver Complaint","10018","MANHATTAN",40.7564889093897,-73.99775849402,2015-01-08 22:38:52,"08","01","2015"
"124",29669287,"01/08/2015 10:38:50 PM","01/08/2015 11:02:40 PM","NYPD","Illegal Parking","Posted Parking Sign Violation","10033","MANHATTAN",40.8458951181312,-73.932523474093,2015-01-08 22:38:50,"08","01","2015"
"125",29666780,"01/08/2015 10:38:03 PM","01/09/2015 10:20:57 AM","DOT","Street Condition","Plate Condition - Noisy","10003","MANHATTAN",40.7297762653299,-73.9868089197612,2015-01-08 22:38:03,"08","01","2015"
"126",29671326,"01/08/2015 10:37:39 PM","01/09/2015 01:44:24 AM","NYPD","Blocked Driveway","No Access","11203","BROOKLYN",40.655611622978,-73.9261529578767,2015-01-08 22:37:39,"08","01","2015"
"127",29666015,"01/08/2015 10:37:00 PM","01/08/2015 11:26:00 PM","DOT","Traffic Signal Condition","Controller","","BRONX",NA,NA,2015-01-08 22:37:00,"08","01","2015"
"128",29674221,"01/08/2015 10:35:24 PM","08/21/2015 06:25:57 PM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","11233","BROOKLYN",40.6811812055809,-73.9096838552889,2015-01-08 22:35:24,"08","01","2015"
"129",29664431,"01/08/2015 10:35:00 PM","01/09/2015 09:20:00 AM","DEP","Water Conservation","Water Meter Broken/Leaking - Private Residence (CMR)","10467","BRONX",40.8773856762497,-73.8820508763493,2015-01-08 22:35:00,"08","01","2015"
"130",29677370,"01/08/2015 10:33:04 PM","01/12/2015 12:00:00 AM","DOB","General Construction/Plumbing","Egress - Doors Locked/Blocked/Improper/No Secondary Means","11691","QUEENS",40.6043474217717,-73.7557497282797,2015-01-08 22:33:04,"08","01","2015"
"131",29664548,"01/08/2015 10:33:00 PM","01/08/2015 11:50:00 PM","DEP","Water Conservation","Water Meter Broken/Leaking - Private Residence (CMR)","10467","BRONX",40.8829552977468,-73.8582271295189,2015-01-08 22:33:00,"08","01","2015"
"132",29663261,"01/08/2015 10:32:31 PM","02/09/2015 12:03:54 PM","DOE","School Maintenance","Unclean Condition","10304","STATEN ISLAND",40.611507473424,-74.0831770094373,2015-01-08 22:32:31,"08","01","2015"
"133",29674085,"01/08/2015 10:32:09 PM","01/09/2015 12:04:18 AM","NYPD","Noise - Commercial","Loud Music/Party","11238","BROOKLYN",40.6803371279022,-73.9607769756192,2015-01-08 22:32:09,"08","01","2015"
"134",29667740,"01/08/2015 10:31:51 PM","01/08/2015 10:50:58 PM","NYPD","Illegal Parking","Overnight Commercial Storage","10002","MANHATTAN",40.7106318810684,-73.9898714674734,2015-01-08 22:31:51,"08","01","2015"
"135",29672286,"01/08/2015 10:31:02 PM","01/08/2015 10:31:25 PM","DHS","Homeless Person Assistance","No Status Call","10019","MANHATTAN",40.7612512766817,-73.9758542580858,2015-01-08 22:31:02,"08","01","2015"
"136",29667692,"01/08/2015 10:31:00 PM","01/09/2015 12:38:56 AM","NYPD","Noise - Commercial","Loud Music/Party","10014","MANHATTAN",40.7325464637016,-74.0018546217424,2015-01-08 22:31:00,"08","01","2015"
"137",29662882,"01/08/2015 10:31:00 PM","01/13/2015 01:45:00 AM","DEP","Noise","Noise: Construction Before/After Hours (NM1)","10065","MANHATTAN",40.766424316872,-73.9625890621504,2015-01-08 22:31:00,"08","01","2015"
"138",29669059,"01/08/2015 10:29:48 PM","01/08/2015 11:21:42 PM","NYPD","Noise - Commercial","Loud Music/Party","10025","MANHATTAN",40.8018907702253,-73.9684241369187,2015-01-08 22:29:48,"08","01","2015"
"139",29674149,"01/08/2015 10:29:00 PM","01/09/2015 12:00:00 PM","DSNY","Sanitation Condition","12 Dead Animals","11354","QUEENS",40.7673808171142,-73.8173829216081,2015-01-08 22:29:00,"08","01","2015"
"140",29674112,"01/08/2015 10:28:06 PM","08/21/2015 06:25:56 PM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","11233","BROOKLYN",40.6811812055809,-73.9096838552889,2015-01-08 22:28:06,"08","01","2015"
"141",29667742,"01/08/2015 10:27:07 PM","01/08/2015 10:36:16 PM","NYPD","Illegal Parking","Posted Parking Sign Violation","11249","BROOKLYN",40.7087989822369,-73.9649622998555,2015-01-08 22:27:07,"08","01","2015"
"142",29672330,"01/08/2015 10:25:32 PM","01/09/2015 09:30:00 AM","NYPD","Derelict Vehicle","With License Plate","11208","BROOKLYN",40.6724481891188,-73.8831955855012,2015-01-08 22:25:32,"08","01","2015"
"143",29664459,"01/08/2015 10:25:16 PM","01/09/2015 12:34:43 AM","NYPD","Noise - Commercial","Loud Music/Party","10457","BRONX",40.8543476780797,-73.9005996291351,2015-01-08 22:25:16,"08","01","2015"
"144",29666157,"01/08/2015 10:25:00 PM","01/08/2015 10:56:19 PM","NYPD","Noise - Commercial","Loud Music/Party","11435","QUEENS",40.6982167541347,-73.8063313365996,2015-01-08 22:25:00,"08","01","2015"
"145",29673968,"01/08/2015 10:24:00 PM","01/09/2015 06:50:00 AM","DEP","Water System","Hydrant Knocked Over/Missing (WC)","11385","QUEENS",40.6971366508947,-73.8937187914239,2015-01-08 22:24:00,"08","01","2015"
"146",29662836,"01/08/2015 10:20:30 PM","01/09/2015 01:10:51 AM","NYPD","Illegal Parking","Blocked Sidewalk","11415","QUEENS",40.7058151197023,-73.8257461696868,2015-01-08 22:20:30,"08","01","2015"
"147",29674190,"01/08/2015 10:20:09 PM","08/21/2015 06:25:56 PM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","11233","BROOKLYN",40.6811812055809,-73.9096838552889,2015-01-08 22:20:09,"08","01","2015"
"148",29664917,"01/08/2015 10:19:08 PM","01/08/2015 10:19:12 PM","HRA","Benefit Card Replacement","Food Stamp","","Unspecified",NA,NA,2015-01-08 22:19:08,"08","01","2015"
"149",29662866,"01/08/2015 10:19:00 PM","01/09/2015 01:05:00 AM","DOT","Traffic Signal Condition","Controller","11104","QUEENS",40.7399548689139,-73.9250310202696,2015-01-08 22:19:00,"08","01","2015"
"150",29662858,"01/08/2015 10:18:43 PM","01/08/2015 10:31:01 PM","NYPD","Illegal Parking","Commercial Overnight Parking","11223","BROOKLYN",40.6045796949113,-73.975730855377,2015-01-08 22:18:43,"08","01","2015"
"151",29669856,"01/08/2015 10:18:00 PM","01/09/2015 10:20:00 AM","DEP","Water System","LOW WATER PRESSURE - WLWP","10002","MANHATTAN",40.7189953029435,-73.991544067162,2015-01-08 22:18:00,"08","01","2015"
"152",29666142,"01/08/2015 10:17:49 PM","01/08/2015 10:56:18 PM","NYPD","Derelict Vehicle","With License Plate","11234","BROOKLYN",40.6122878014793,-73.9304292966899,2015-01-08 22:17:49,"08","01","2015"
"153",29669364,"01/08/2015 10:17:40 PM","01/09/2015 12:04:16 AM","NYPD","Noise - Commercial","Loud Talking","10036","MANHATTAN",40.7599360199966,-73.9915460890588,2015-01-08 22:17:40,"08","01","2015"
"154",29671419,"01/08/2015 10:17:19 PM","01/12/2015 12:03:58 PM","DCA","Consumer Complaint","Damaged/Defective Goods","11228","BROOKLYN",40.621885292315,-74.0057671722982,2015-01-08 22:17:19,"08","01","2015"
"155",29684346,"01/08/2015 10:17:00 PM","01/09/2015 12:00:00 AM","DOB","General Construction/Plumbing","Curb Cut/Driveway/Carport - Illegal","11378","QUEENS",40.7170568260317,-73.9047364234523,2015-01-08 22:17:00,"08","01","2015"
"156",29669028,"01/08/2015 10:16:53 PM","01/08/2015 11:09:00 PM","NYPD","Illegal Parking","Double Parked Blocking Traffic","11415","QUEENS",40.706622297072,-73.8258883323965,2015-01-08 22:16:53,"08","01","2015"
"157",29667635,"01/08/2015 10:16:16 PM","01/08/2015 11:21:41 PM","NYPD","Animal Abuse","No Shelter","10469","BRONX",40.8635034111498,-73.8558318698913,2015-01-08 22:16:16,"08","01","2015"
"158",29666020,"01/08/2015 10:16:00 PM","01/13/2015 01:45:00 AM","DEP","Noise","Noise: Construction Before/After Hours (NM1)","10065","MANHATTAN",40.7637054876777,-73.9581287505604,2015-01-08 22:16:00,"08","01","2015"
"159",29667551,"01/08/2015 10:16:00 PM","01/09/2015 11:24:00 AM","DEP","Noise","Noise, Barking Dog (NR5)","10024","MANHATTAN",40.7867931467602,-73.9728766270129,2015-01-08 22:16:00,"08","01","2015"
"160",29671381,"01/08/2015 10:15:46 PM","01/08/2015 11:05:50 PM","NYPD","Blocked Driveway","No Access","11422","QUEENS",40.6530058080104,-73.7364527538072,2015-01-08 22:15:46,"08","01","2015"
"161",29674271,"01/08/2015 10:15:20 PM","01/08/2015 10:16:06 PM","HRA","Benefit Card Replacement","Medicaid","","Unspecified",NA,NA,2015-01-08 22:15:20,"08","01","2015"
"162",29666082,"01/08/2015 10:15:00 PM","01/13/2015 01:45:00 AM","DEP","Noise","Noise: Construction Before/After Hours (NM1)","10065","MANHATTAN",40.7636670258265,-73.9580313074439,2015-01-08 22:15:00,"08","01","2015"
"163",29665977,"01/08/2015 10:14:51 PM","01/09/2015 12:45:17 AM","NYPD","Illegal Parking","Blocked Hydrant","11366","QUEENS",40.7354733879057,-73.7742239137732,2015-01-08 22:14:51,"08","01","2015"
"164",29674259,"01/08/2015 10:14:43 PM","","3-1-1","Agency Issues","Call Center Complaint","","Unspecified",NA,NA,2015-01-08 22:14:43,"08","01","2015"
"165",29663222,"01/08/2015 10:13:00 PM","01/09/2015 06:25:00 PM","DEP","Water System","NO WATER - WNW","11213","BROOKLYN",40.6680399950409,-73.9352807805427,2015-01-08 22:13:00,"08","01","2015"
"166",29684729,"01/08/2015 10:12:44 PM","01/12/2015 12:00:00 AM","DOB","General Construction/Plumbing","Building Shaking/Vibrating/Structural Stability","11367","QUEENS",40.7280257556836,-73.8275642390715,2015-01-08 22:12:44,"08","01","2015"
"167",29662888,"01/08/2015 10:11:00 PM","01/13/2015 11:30:00 PM","DEP","Noise","Noise: Construction Equipment (NC1)","","QUEENS",NA,NA,2015-01-08 22:11:00,"08","01","2015"
"168",29674430,"01/08/2015 10:10:16 PM","01/08/2015 11:21:40 PM","NYPD","Blocked Driveway","Partial Access","10314","STATEN ISLAND",40.5851609085642,-74.1479235588406,2015-01-08 22:10:16,"08","01","2015"
"169",29663206,"01/08/2015 10:10:00 PM","01/09/2015 12:05:00 PM","DOT","Traffic Signal Condition","Underground","","BRONX",NA,NA,2015-01-08 22:10:00,"08","01","2015"
"170",29674252,"01/08/2015 10:10:00 PM","01/15/2015 10:10:00 AM","DOT","Traffic Signal Condition","Underground","11693","QUEENS",40.585985329803,-73.8165864449844,2015-01-08 22:10:00,"08","01","2015"
"171",29664744,"01/08/2015 10:10:00 PM","01/09/2015 11:36:00 AM","DOT","Traffic Signal Condition","Underground","","BRONX",NA,NA,2015-01-08 22:10:00,"08","01","2015"
"172",29671122,"01/08/2015 10:10:00 PM","01/15/2015 10:30:00 AM","DOT","Traffic Signal Condition","Underground","11693","QUEENS",40.5856598062788,-73.8172821940454,2015-01-08 22:10:00,"08","01","2015"
"173",29668181,"01/08/2015 10:07:40 PM","01/08/2015 10:07:58 PM","HRA","Benefit Card Replacement","Medicaid","","Unspecified",NA,NA,2015-01-08 22:07:40,"08","01","2015"
"174",29669181,"01/08/2015 10:07:00 PM","01/09/2015 10:38:00 AM","DOT","Street Light Condition","Street Light Out","11207","BROOKLYN",40.670910255498,-73.8936308073188,2015-01-08 22:07:00,"08","01","2015"
"175",29666677,"01/08/2015 10:06:43 PM","01/20/2015 10:39:53 AM","TLC","Taxi Complaint","Driver Complaint","10025","MANHATTAN",40.7959573028025,-73.9708286989592,2015-01-08 22:06:43,"08","01","2015"
"176",29666233,"01/08/2015 10:06:00 PM","01/09/2015 06:30:00 PM","DEP","Water System","Leak (Use Comments) (WA2)","11355","QUEENS",40.7512367611304,-73.8143015815584,2015-01-08 22:06:00,"08","01","2015"
"177",29674237,"01/08/2015 10:06:00 PM","01/09/2015 12:00:00 PM","DSNY","Other Enforcement","E10 Obstruction (Street/Sidewalk)","10022","MANHATTAN",40.7567642122966,-73.9671533185217,2015-01-08 22:06:00,"08","01","2015"
"178",29666059,"01/08/2015 10:04:02 PM","01/08/2015 10:56:19 PM","NYPD","Illegal Parking","Commercial Overnight Parking","11102","QUEENS",40.7725073487171,-73.9247091542884,2015-01-08 22:04:02,"08","01","2015"
"179",29664847,"01/08/2015 10:03:57 PM","01/08/2015 10:04:48 PM","HRA","Benefit Card Replacement","Medicaid","","Unspecified",NA,NA,2015-01-08 22:03:57,"08","01","2015"
"180",29672413,"01/08/2015 10:03:50 PM","01/08/2015 10:04:48 PM","HRA","Benefit Card Replacement","Food Stamp","","Unspecified",NA,NA,2015-01-08 22:03:50,"08","01","2015"
"181",29663496,"01/08/2015 10:03:45 PM","01/12/2015 12:36:32 PM","DOT","Street Condition","Plate Condition - Noisy","11230","BROOKLYN",40.6316826367017,-73.9680291059948,2015-01-08 22:03:45,"08","01","2015"
"182",29673985,"01/08/2015 10:03:14 PM","01/09/2015 04:21:54 AM","NYPD","Blocked Driveway","No Access","11220","BROOKLYN",40.6423696471329,-74.0057725461148,2015-01-08 22:03:14,"08","01","2015"
"183",29669291,"01/08/2015 10:02:00 PM","01/12/2015 04:50:00 PM","DOT","Traffic Signal Condition","Veh Signal Lamp","11206","BROOKLYN",40.7057388472534,-73.9446866868305,2015-01-08 22:02:00,"08","01","2015"
"184",29662864,"01/08/2015 10:00:00 PM","01/13/2015 10:45:00 PM","DEP","Air Quality","Air: Dust, Construction/Demolition (AE4)","10027","MANHATTAN",40.8100950169084,-73.9530783055399,2015-01-08 22:00:00,"08","01","2015"
"185",29666601,"01/08/2015 09:59:48 PM","01/08/2015 10:00:43 PM","HRA","Benefit Card Replacement","Medicaid","","Unspecified",NA,NA,2015-01-08 21:59:48,"08","01","2015"
"186",29669176,"01/08/2015 09:59:34 PM","01/08/2015 10:56:20 PM","NYPD","Illegal Parking","Blocked Hydrant","11102","QUEENS",40.7729545447302,-73.9244089851397,2015-01-08 21:59:34,"08","01","2015"
"187",29667832,"01/08/2015 09:59:00 PM","01/13/2015 12:00:00 PM","DSNY","Dirty Conditions","E8 Canine Violation","11373","QUEENS",40.7348217589794,-73.8668523239273,2015-01-08 21:59:00,"08","01","2015"
"188",29663382,"01/08/2015 09:57:01 PM","01/08/2015 10:36:16 PM","NYPD","Blocked Driveway","Partial Access","11214","BROOKLYN",40.6085841342868,-73.9971656088089,2015-01-08 21:57:01,"08","01","2015"
"189",29667706,"01/08/2015 09:56:51 PM","01/09/2015 06:55:11 AM","NYPD","Illegal Parking","Blocked Sidewalk","11208","BROOKLYN",40.6736073057063,-73.8663003917904,2015-01-08 21:56:51,"08","01","2015"
"190",29674820,"01/08/2015 09:56:46 PM","","CHALL","Opinion for the Mayor","HOUSING","","Unspecified",NA,NA,2015-01-08 21:56:46,"08","01","2015"
"191",29663381,"01/08/2015 09:56:44 PM","01/08/2015 10:58:24 PM","NYPD","Blocked Driveway","Partial Access","11234","BROOKLYN",40.6256842860598,-73.9130515824998,2015-01-08 21:56:44,"08","01","2015"
"192",29669630,"01/08/2015 09:56:17 PM","09/10/2015 10:21:03 AM","HPD","APPLIANCE","ELECTRIC/GAS RANGE","11210","BROOKLYN",40.625012260833,-73.9394184334258,2015-01-08 21:56:17,"08","01","2015"
"193",29666175,"01/08/2015 09:56:00 PM","01/09/2015 11:35:00 AM","DEP","Water Conservation","Water Meter Broken/Leaking - Other (CMO)","11220","BROOKLYN",40.644365250226,-74.0003171031528,2015-01-08 21:56:00,"08","01","2015"
"194",29665942,"01/08/2015 09:55:36 PM","04/01/2015 12:00:00 AM","DSNY","Graffiti","Graffiti","11368","QUEENS",40.7468852829035,-73.8601804458983,2015-01-08 21:55:36,"08","01","2015"
"195",29671202,"01/08/2015 09:53:35 PM","01/09/2015 07:18:46 AM","NYPD","Animal Abuse","No Shelter","11207","BROOKLYN",40.6600101541014,-73.8959981868691,2015-01-08 21:53:35,"08","01","2015"
"196",29672603,"01/08/2015 09:53:04 PM","01/09/2015 07:56:00 AM","DOT","Street Condition","Pothole","11415","QUEENS",40.7066326777123,-73.834793537974,2015-01-08 21:53:04,"08","01","2015"
"197",29667752,"01/08/2015 09:52:48 PM","07/06/2015 08:52:16 AM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","11105","QUEENS",40.7743528948691,-73.9108392128266,2015-01-08 21:52:48,"08","01","2015"
"198",29669026,"01/08/2015 09:52:39 PM","01/09/2015 12:21:55 AM","NYPD","Illegal Parking","Commercial Overnight Parking","11370","QUEENS",40.7714547366635,-73.8948999030415,2015-01-08 21:52:39,"08","01","2015"
"199",29664478,"01/08/2015 09:52:00 PM","01/13/2015 12:45:00 PM","DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","10003","MANHATTAN",40.7316704919607,-73.9902832087431,2015-01-08 21:52:00,"08","01","2015"
"200",29673974,"01/08/2015 09:50:00 PM","01/08/2015 09:54:26 PM","NYPD","Noise - Street/Sidewalk","Loud Music/Party","10027","MANHATTAN",40.8116420233261,-73.9506423884661,2015-01-08 21:50:00,"08","01","2015"
"201",29669598,"01/08/2015 09:49:00 PM","01/09/2015 12:45:00 AM","DEP","Water System","NO WATER - WNW","11234","BROOKLYN",40.6303514922694,-73.9307815432801,2015-01-08 21:49:00,"08","01","2015"
"202",29670950,"01/08/2015 09:49:00 PM","01/08/2015 09:55:00 PM","DEP","Water System","Leak (Use Comments) (WA2)","11368","QUEENS",40.7409566098924,-73.8557253495434,2015-01-08 21:49:00,"08","01","2015"
"203",29672667,"01/08/2015 09:49:00 PM","03/24/2015 10:04:00 AM","DOT","Street Light Condition","Street Light Out","11421","QUEENS",40.6936716424017,-73.8594157527728,2015-01-08 21:49:00,"08","01","2015"
"204",29673867,"01/08/2015 09:48:21 PM","01/08/2015 09:48:30 PM","DHS","Homeless Person Assistance","Status Call","10065","MANHATTAN",40.7600112880632,-73.9587519415416,2015-01-08 21:48:21,"08","01","2015"
"205",29672560,"01/08/2015 09:47:56 PM","01/09/2015 09:50:19 PM","DOF","DOF Literature Request","Certification by SCRIE Renewal Applicant Without a Renewal Lease","","Unspecified",NA,NA,2015-01-08 21:47:56,"08","01","2015"
"206",29672556,"01/08/2015 09:46:00 PM","01/09/2015 12:10:00 AM","DOT","Traffic Signal Condition","Controller","11101","QUEENS",40.7476651889887,-73.9450560877935,2015-01-08 21:46:00,"08","01","2015"
"207",29666367,"01/08/2015 09:44:20 PM","01/08/2015 09:44:26 PM","HRA","Benefit Card Replacement","Cash Assistance","","Unspecified",NA,NA,2015-01-08 21:44:20,"08","01","2015"
"208",29664780,"01/08/2015 09:44:01 PM","07/01/2015 03:18:02 PM","HPD","WATER LEAK","HEAVY FLOW","10003","MANHATTAN",40.7318867979236,-73.9852894590958,2015-01-08 21:44:01,"08","01","2015"
"209",29669297,"01/08/2015 09:44:00 PM","01/14/2015 01:45:00 AM","DEP","Noise","Noise: Alarms (NR3)","11214","BROOKLYN",40.6046096919578,-73.9982533698945,2015-01-08 21:44:00,"08","01","2015"
"210",29662984,"01/08/2015 09:44:00 PM","01/08/2015 09:55:00 PM","DEP","Water System","Leak (Use Comments) (WA2)","11217","BROOKLYN",40.6819062462065,-73.9780823264878,2015-01-08 21:44:00,"08","01","2015"
"211",29672638,"01/08/2015 09:43:43 PM","01/09/2015 06:57:56 AM","DOF","DOF Literature Request","Certification by SCRIE Renewal Applicant Without a Renewal Lease","","Unspecified",NA,NA,2015-01-08 21:43:43,"08","01","2015"
"212",29666307,"01/08/2015 09:43:24 PM","01/09/2015 03:50:41 PM","DOF","SCRIE","Rent Discrepancy","11373","QUEENS",NA,NA,2015-01-08 21:43:24,"08","01","2015"
"213",29672527,"01/08/2015 09:41:13 PM","01/08/2015 10:53:05 PM","NYPD","Illegal Parking","Blocked Hydrant","11385","QUEENS",40.7060743820574,-73.8587007003386,2015-01-08 21:41:13,"08","01","2015"
"214",29671429,"01/08/2015 09:41:08 PM","01/28/2015 01:02:01 PM","DCA","DCA / DOH New License Application Request","General Street Vendor License","","Unspecified",NA,NA,2015-01-08 21:41:08,"08","01","2015"
"215",29662918,"01/08/2015 09:40:50 PM","01/09/2015 01:19:16 AM","NYPD","Noise - Commercial","Loud Music/Party","11368","QUEENS",40.7422788124342,-73.8551126083606,2015-01-08 21:40:50,"08","01","2015"
"216",29672147,"01/08/2015 09:40:23 PM","01/08/2015 10:53:03 PM","NYPD","Illegal Parking","Blocked Hydrant","11385","QUEENS",40.7060743820574,-73.8587007003386,2015-01-08 21:40:23,"08","01","2015"
"217",29662852,"01/08/2015 09:39:08 PM","01/09/2015 12:45:16 AM","NYPD","Illegal Parking","Commercial Overnight Parking","11427","QUEENS",40.7227525298146,-73.7611782881784,2015-01-08 21:39:08,"08","01","2015"
"218",29664595,"01/08/2015 09:39:00 PM","01/14/2015 12:50:00 PM","DEP","Water System","Leak (Use Comments) (WA2)","11435","QUEENS",40.710283639029,-73.8101485712106,2015-01-08 21:39:00,"08","01","2015"
"219",29672771,"01/08/2015 09:37:41 PM","01/08/2015 10:32:06 PM","NYPD","Blocked Driveway","Partial Access","11372","QUEENS",40.755866204483,-73.8823743382293,2015-01-08 21:37:41,"08","01","2015"
"220",29670548,"01/08/2015 09:37:23 PM","01/09/2015 12:24:05 AM","NYPD","Illegal Parking","Commercial Overnight Parking","11379","QUEENS",40.7252872611121,-73.8749023904806,2015-01-08 21:37:23,"08","01","2015"
"221",29663624,"01/08/2015 09:36:50 PM","","CHALL","Opinion for the Mayor","HOUSING","","Unspecified",NA,NA,2015-01-08 21:36:50,"08","01","2015"
"222",29662873,"01/08/2015 09:36:00 PM","01/09/2015 11:23:00 AM","DEP","Noise","Noise, Barking Dog (NR5)","10035","MANHATTAN",40.8017639493471,-73.9449969860347,2015-01-08 21:36:00,"08","01","2015"
"223",29674121,"01/08/2015 09:36:00 PM","01/21/2015 03:00:00 PM","DEP","Water System","Leak (Use Comments) (WA2)","10308","STATEN ISLAND",40.5538138103952,-74.1402719794988,2015-01-08 21:36:00,"08","01","2015"
"224",29666795,"01/08/2015 09:33:45 PM","","CHALL","Opinion for the Mayor","PUBLICSAFETY","","Unspecified",NA,NA,2015-01-08 21:33:45,"08","01","2015"
"225",29663055,"01/08/2015 09:33:14 PM","01/09/2015 05:15:33 AM","NYPD","Noise - Commercial","Banging/Pounding","10128","MANHATTAN",40.7790292549603,-73.9508904278344,2015-01-08 21:33:14,"08","01","2015"
